raw,processed,label,score
,kapolres kulonprogo akbp muharomah fajarini menghadiri kegiatan pencanangan vaksinasi covid pada anak usia tahun yang dilaksanakan di sd percobaan wates sabtu,neutral,0.9984728693962097
,setelah mendeteksi kasus pertama covid varian omicron pada desember kementerian kesehatan ri kembali menemukan dua pasien konfirmasi baru varian tersebut,neutral,0.9988828301429749
,siete talmente disgustosi che potete anche eliminarlo per sempre il non vi voglio incontrare fate solo ribrezzo,neutral,0.9893745183944702
,status terkini covid di segamat sabtu kes baharu kes kes kumulatif kes buloh kasap jementah gemas sungai segamat pogoh labis chaah sermin,neutral,0.5908728837966919
,the president of bayer pharmaceuticals division told international experts during globalist health konferensi that the mrna covid shots are indeed cell dan gene therapy marketed as vaccines tryout be palatable tryout the public,neutral,0.9970134496688843
,etiqa travel care gais sekarang ini etiqa sudah cover covid jika berada diluar negara namun ada juga negara yang masih tidak cover high risk countries gambar bawah ini contoh kotesyen travel untuk umrah arab saudi level platinum plan,neutral,0.969028651714325
,em demonstro como estes rmacos que permitem reduzir expre nima os sintomas deh covid obter uma imuinidade natural persistente foram sonegados humanidade importante esclarecer que at para sayang existe um adamantano adequado,neutral,0.7451561689376831
,tertawa lantas berita ini kamu masih tidak percaya juga dasar muka bodoh dan bebal kamu,negative,0.9998577833175659
,satuan brimob polda kepri terus melakukan upaya pencegahan penyebaran wabah covid di wilayah hukum polda kepri satya sundang sakit,neutral,0.9983094930648804
,libur sekolah saat momen nataru berpotensi meningkatkan mobilitas masyarakat yang berpotensi meningkatkan kasus covid,neutral,0.974388062953949
,didn you tell ujian sekolah that any president that is responsible untuk this many deaths should be run out of office,neutral,0.9939332604408264
,saw this ini an article by the john hopkins also sponsored by bill gates written ini about coronavirus years before itu even existed dan ini the same article mereka also wrote about spars pandemic let wait dan sih,neutral,0.9775463938713074
,sudah nyusun tim aston villa vs burnley di mpl fantasy sepak bola tapi matchnya dikonfirmasi batal akibat covid lelah deh,negative,0.9992932081222534
,menteri kesehatan ri budi gunadi sadikin mengungkapkan varian baru virus corona atau omicron belum ditemukan di indonesia hal itu berdasarkan pemeriksaan sampel dari pasien covid melalui laboratorium whole genome sequencing wgs atau pengurutan genom,neutral,0.9990645051002502
,juru bicara satgas covid meminta warga negara indonesia yang ada di luar negeri untuk menunda dahulu keinginan untuk pulang ke indonesia untuk mengantisipasi masuknya virus omicron lebih luas lagi ke indonesia ada warga negara indonesia yang terpapar virus omicron,neutral,0.8264188170433044
,nya minha cidade tem tudo briga tiroteio covid menos eu apa ando natal nya cs lah sogra,positive,0.8114734888076782
,sok stop testing sok nobody knows who got amp spreading covid really that your bright idea you should lose your platform untuk saying this dumb amp reckle shit,neutral,0.9974327683448792
,ver ku dice lah feb su presidente sobre ste tema,neutral,0.9887657165527344
,arab saudi pelawat dari negara wajib kemuka sijil vaksin covid,neutral,0.9932283759117126
,maju terus iya pertanian negara kita semakin banyak produk yang diekspor walau masih masa pandemi kita enggak boleh bermalas an semangat iya para petani kita bisa,positive,0.9940769672393799
,via neri colmenares how belum the president claim that there no available budget untuk typhoon victims due tryout covid when funds untuk the pandemic response were preprogrammed via julie aurelio philippine daily inquirer,neutral,0.9974935054779053
,kementerian perhubungan mengeluarkan aturan baru bagi perjalanan saat libur natal dan tahun baru melihat ancaman varian omicron,neutral,0.9940494298934937
,kominfo menghimbau tetap waspada covid dan ciptakan inovasi,neutral,0.9891597628593445
,perdana menteri belanda mark rutte larang keras warganya untuk berpergian atau berlibur ke luar negeri pada saat natal dan tahun baru warga belanda yang belum melakukan vaksinasi di meminta untuk segera melakukan vaksinasi covid secepatnya dan tidak boleh ada demonstrasi,neutral,0.9724927544593811
,worst president ever as the omicron variant of the coronavirus is poised tryout become the new leading variant ini the united states many schools dan busine es are closing their doors over what president biden is predicting tryout be winter of severe illne dan death,positive,0.8353433609008789
,dua warga negara indonesia yang baru saja pulang dari inggris dan amerika serikat terkonfirmasi positif covid varian omicron dan langsung melakukan karantina selama hari di wisma atlet pademangan jakarta utara keduanya adalah warga jakarta yang pulang untuk natalan,neutral,0.9953933954238892
,got itu its matter of two mins at viharamahadevi excellent job,neutral,0.9853805899620056
,aturan pencegahan dan penanggulangan covid natal dan tahun baru berlaku pada tanggal desember januari berdasarkan instruksi mendagri nomor tahun tanggal desember pusat perbelanjaan mall,neutral,0.9982746839523315
,juru bicara kementerian kesehatan ri menyatakan bahwa dua orang warga negara indonesia yang terkonfirmasi positif covid varian omicron ternyata memiliki riwayat perjalanan dari inggris dan amerika serikat hal tersebut di dapatkan dari stempel visa keluar dari imigrasi negara,neutral,0.9985136389732361
,kemenkes ri kementrian kesehatan ri mengonfirmasi adanya temuan dua kasus baru pasien terdeksi covid varian omicron di indonesia pada jumat,neutral,0.9987972974777222
,nchez convoca los presidentes auton micos ante el avance deh lah sexta ola deh coronavirus,positive,0.6308669447898865
,ahia gioved dicembre palazzo chigi sih terr lah riunione della cabina di regia sul covid presieduta dal presidente del consiglio mario draghi fonte ansa,neutral,0.8522723913192749
,the covid pandemic devastated the country meatpacking plant workers last year this wig brought parter on the topic starting with how many are masih searching untuk answers on what happened during the outbreaks,neutral,0.9960079193115234
,demo hari ini menentang aturan terkait covid di london belum good news,neutral,0.9957764744758606
,los presidentes celebraron lah reciente reapertura deh las fronteras terrestres entre luego del cierre efectuado desde el comienzo deh lah pandemia del,positive,0.8829144239425659
,urgente coronavirus ujian nasional funcionario deh lah casa blanca boleh dice nbc news que el presidente biden pronunciar ujian nasional discurso el martes sobre el estado deh lah lucha del apa contra covid iya que el apa ve ujian nasional aumento deh casos en medio deh lah creciente variante deh omicron,positive,0.9874551296234131
,espa pedro nchez convoca ahora los presidentes auton micos para compartir decisiones ante el avance deh lah sexta ola deh covid,positive,0.9571905136108398
,el jefe del ejecutivo pedro nchez tertawa convocado los presidentes auton micos para intentar trazar desde lah cogobernanza el camino seguir ante el avance deh lah sexta ola del coronavirus,positive,0.6816665530204773
,capaian vaksinasi covid dosis dua di kota tangsel sebesar persen jumat desember,neutral,0.9979888200759888
,ku medidas va tomar lah presidenta para paliar lah os ninguna,neutral,0.6071310639381409
,ini der vierten welle werden besonders kinder im schulalter mit dem infizie die grafik zeigt die inzidenzen der neuinfektionen nach alter im zeitverlauf und die karte welche gruppe aktuell wo sama st rksten betroffen ist,neutral,0.995668888092041
,bhabinkamtibmas polsek kesugihan sambang dan monitor pelaksanaan vaksinasi covid di klinik hamada kuripan,neutral,0.9983219504356384
,keberhasilan pemerintah dalam menurunkan angka covid wajib diapresiasi vaksin lindungi anak,positive,0.8895542025566101
,el presidente asturiano adri barb permanece estable en el hospital en el que fue ingresado ayer por coronavirus estoy en las mejores manos,neutral,0.996241569519043
,urgente coronavirus el pdte espa online nchez convoca los presidentes auton micos ante el avance deh lah sexta ola,positive,0.8904512524604797
,explosive repoof the previous presidency did everything mereka could tryout undermine covid,neutral,0.9951339364051819
,no belum just misled on but also corrupt while crook donnie was president omg omg omg bebas continues,neutral,0.9979700446128845
,kamala harris lah vicepresidenta deh ee uu tertawa admitido que lah administraci deh biden estaba ciega ante lah aparici deh las variantes deh dijo que teme que lah informaci err nea sobre las vacunas prolongue lah pandemia hasta ujian nasional tercer,positive,0.9879959225654602
,merz buat kritik an lauterbach er neigt leider zu sehr starken bertreibungen via der herr merz hati lah voll recht er vermischt auch staatsfernsehen mit gesundheitspolitik,neutral,0.9934266805648804
,nchez convoca una reuni extraordinaria deh presidentes por el aumento deh contagios por covid trav deh ilegalidades lah vista con posibles restricciones iya est otra vez los salvadores tocando los cojones,neutral,0.7449195981025696
,covid presidente lah mara deh londres preocupado com micron,positive,0.9252610206604004
,fine but frankly if somebody wants tryout cut corners dan just keep them working under the table atau whatever aku are deliberately making itu easy untuk busine owners tryout get away with itu ag is the best example,positive,0.9941385984420776
,hoy me acord cuando puse mi primer vacuna contra el covid quer llorar aplaudir mi coraz se inundo deh alegr esperanza pues iya conoc muchas personas que hab an perdido lah batalla hoy fue mi ltimo del como vacunada el sentimiento regreso,neutral,0.8567013740539551
,iya han muerto personas por coronavirus durante lah presidencia deh joe biden que durante lah deh trump menos mal que el amigo joe ten ujian nasional plan personas muertas por coronavirus durante lah presidencia deh joe biden,negative,0.6506164073944092
